submission_id,age,comments,competitor,education,experiment_duration,experiment_end_time,experiment_start_time,gender,itemName,itemOrder,itemQuestion,languages,otherCategory,responseTime,sameCategory,settingName,targetOption,trialNr,trial_type
3026,40,NA,55,Graduated College,1093539,1711974356800,1711973263261,female,art-painting,"sameCategory,itemQuestion,competitor,otherCategory",71,english,60,12021,60,art,itemQuestion,5,filler
3027,52,NA,18,Higher degree,1121833,1711974365493,1711973243660,female,kidsActivities-crafts,"itemQuestion,competitor,sameCategory,otherCategory",99,english,0,22165,17,kidsActivities,itemQuestion,1,main
3027,52,NA,99,Higher degree,1121833,1711974365493,1711973243660,female,clothing-clothes,"sameCategory,competitor,itemQuestion,otherCategory",0,english,1,18902,0,clothing,competitor,2,main
3027,52,NA,21,Higher degree,1121833,1711974365493,1711973243660,female,touristInfo-childTheatre,"otherCategory,sameCategory,competitor,itemQuestion",0,english,99,15660,1,touristInfo,otherCategory,3,main
3027,52,NA,18,Higher degree,1121833,1711974365493,1711973243660,female,music-softrock,"competitor,itemQuestion,sameCategory,otherCategory",99,english,47,21417,19,music,itemQuestion,4,filler
3027,52,NA,51,Higher degree,1121833,1711974365493,1711973243660,female,bookingAgency-lowClassAccommodation,"itemQuestion,sameCategory,otherCategory,competitor",30,english,99,16701,99,bookingAgency,sameCategory,5,main
3028,26,NA,78,Higher degree,699525,1711974441207,1711973741682,female,friendsActivities-videoEntertainment,"competitor,sameCategory,otherCategory,itemQuestion",74,English,45,42790,69,friendsActivities,competitor,1,main
3028,26,NA,43,Higher degree,699525,1711974441207,1711973741682,female,zoo-reptiles,"sameCategory,itemQuestion,otherCategory,competitor",84,English,38,23709,55,zoo,itemQuestion,2,main
3028,26,NA,31,Higher degree,699525,1711974441207,1711973741682,female,cafe-pizza,"otherCategory,itemQuestion,competitor,sameCategory",43,English,94,25199,20,cafe,otherCategory,3,main
3028,26,NA,46,Higher degree,699525,1711974441207,1711973741682,female,clothing-acc,"sameCategory,otherCategory,competitor,itemQuestion",46,English,34,12068,95,clothing,sameCategory,4,main
3028,26,NA,52,Higher degree,699525,1711974441207,1711973741682,female,jobCenter-office,"competitor,itemQuestion,sameCategory,otherCategory",78,English,13,19934,59,jobCenter,itemQuestion,5,filler
3029,34,Thank you for the invite. Enjoyable.,71,Higher degree,90179,1711975629571,1711975539392,male,touristInfo-clubbing,"itemQuestion,competitor,sameCategory,otherCategory",27,English,100,24926,44,touristInfo,otherCategory,1,main
3029,34,Thank you for the invite. Enjoyable.,0,Higher degree,90179,1711975629571,1711975539392,male,carRental-fun,"competitor,sameCategory,otherCategory,itemQuestion",0,English,0,10323,0,carRental,itemQuestion,2,filler
3029,34,Thank you for the invite. Enjoyable.,100,Higher degree,90179,1711975629571,1711975539392,male,kidsActivities-sports,"sameCategory,itemQuestion,otherCategory,competitor",78,English,13,10322,69,kidsActivities,competitor,3,main
3029,34,Thank you for the invite. Enjoyable.,63,Higher degree,90179,1711975629571,1711975539392,male,petAdoption-hamster,"itemQuestion,otherCategory,competitor,sameCategory",70,English,93,8657,100,petAdoption,sameCategory,4,main
3029,34,Thank you for the invite. Enjoyable.,74,Higher degree,90179,1711975629571,1711975539392,male,bookingAgency-highClassAccommodation,"otherCategory,competitor,itemQuestion,sameCategory",100,English,6,17017,58,bookingAgency,itemQuestion,5,main
3030,22,NA,11,Graduated College,72855,1712065262779,1712065189924,female,electronics-console,"sameCategory,otherCategory,competitor,itemQuestion",12,English,0,21212,100,electronics,sameCategory,1,main
3030,22,NA,73,Graduated College,72855,1712065262779,1712065189924,female,music-hardrock,"otherCategory,competitor,itemQuestion,sameCategory",99,English,21,9747,87,music,itemQuestion,2,filler
3030,22,NA,99,Graduated College,72855,1712065262779,1712065189924,female,books-fantasy,"itemQuestion,competitor,otherCategory,sameCategory",81,English,23,8616,25,books,competitor,3,main
3030,22,NA,27,Graduated College,72855,1712065262779,1712065189924,female,zoo-reptiles,"competitor,itemQuestion,otherCategory,sameCategory",28,English,99,7608,17,zoo,otherCategory,4,main
3030,22,NA,59,Graduated College,72855,1712065262779,1712065189924,female,bar-tea,"sameCategory,competitor,itemQuestion,otherCategory",99,English,8,8121,30,bar,itemQuestion,5,main
3031,22,NA,62,Graduated College,88418,1712065278426,1712065190008,female,books-fantasy,"competitor,itemQuestion,otherCategory,sameCategory",100,English,32,12898,44,books,itemQuestion,1,main
3031,22,NA,41,Graduated College,88418,1712065278426,1712065190008,female,art-painting,"itemQuestion,otherCategory,competitor,sameCategory",100,English,41,16569,41,art,itemQuestion,2,filler
3031,22,NA,40,Graduated College,88418,1712065278426,1712065190008,female,kidsActivities-sports,"sameCategory,competitor,itemQuestion,otherCategory",34,English,21,19083,100,kidsActivities,sameCategory,3,main
3031,22,NA,100,Graduated College,88418,1712065278426,1712065190008,female,electronics-console,"otherCategory,itemQuestion,sameCategory,competitor",57,English,32,7640,56,electronics,competitor,4,main
3031,22,NA,29,Graduated College,88418,1712065278426,1712065190008,female,friendsActivities-videoEntertainment,"itemQuestion,competitor,otherCategory,sameCategory",31,English,100,8458,49,friendsActivities,otherCategory,5,main
3032,30,NA,58,Graduated College,91223,1712065283045,1712065191822,female,zoo-xl,"sameCategory,competitor,itemQuestion,otherCategory",57,English,100,17207,58,zoo,otherCategory,1,main
3032,30,NA,60,Graduated College,91223,1712065283045,1712065191822,female,kidsActivities-crafts,"otherCategory,competitor,itemQuestion,sameCategory",100,English,29,11357,55,kidsActivities,itemQuestion,2,main
3032,30,NA,100,Graduated College,91223,1712065283045,1712065191822,female,bar-whiteWine,"sameCategory,competitor,otherCategory,itemQuestion",44,English,28,14180,30,bar,competitor,3,main
3032,30,NA,100,Graduated College,91223,1712065283045,1712065191822,female,art-drawing,"otherCategory,sameCategory,itemQuestion,competitor",100,English,100,10023,100,art,itemQuestion,4,filler
3032,30,NA,46,Graduated College,91223,1712065283045,1712065191822,female,waterSport-motor,"competitor,otherCategory,itemQuestion,sameCategory",45,English,42,15094,100,waterSport,sameCategory,5,main
3033,35,NA,27,Graduated High-school,81861,1712065283706,1712065201845,female,kidsActivities-sports,"sameCategory,itemQuestion,competitor,otherCategory",15,english,100,17396,2,kidsActivities,otherCategory,1,main
3033,35,NA,100,Graduated High-school,81861,1712065283706,1712065201845,female,cafe-pizza,"competitor,itemQuestion,sameCategory,otherCategory",21,english,0,12322,15,cafe,competitor,2,main
3033,35,NA,30,Graduated High-school,81861,1712065283706,1712065201845,female,petAdoption-hamster,"otherCategory,competitor,itemQuestion,sameCategory",100,english,0,9747,37,petAdoption,itemQuestion,3,main
3033,35,NA,41,Graduated High-school,81861,1712065283706,1712065201845,female,books-fantasy,"itemQuestion,sameCategory,competitor,otherCategory",32,english,1,11387,100,books,sameCategory,4,main
3033,35,NA,52,Graduated High-school,81861,1712065283706,1712065201845,female,music-hardrock,"sameCategory,itemQuestion,competitor,otherCategory",100,english,6,13095,29,music,itemQuestion,5,filler
3034,25,NA,24,Higher degree,79048,1712065283724,1712065204676,female,interior-green,"itemQuestion,sameCategory,otherCategory,competitor",19,English,100,13650,28,interior,otherCategory,1,main
3034,25,NA,11,Higher degree,79048,1712065283724,1712065204676,female,cafe-pie,"itemQuestion,competitor,sameCategory,otherCategory",8,English,0,8853,99,cafe,sameCategory,2,main
3034,25,NA,70,Higher degree,79048,1712065283724,1712065204676,female,jobCenter-engineer,"otherCategory,sameCategory,competitor,itemQuestion",99,English,1,12898,67,jobCenter,itemQuestion,3,filler
3034,25,NA,99,Higher degree,79048,1712065283724,1712065204676,female,gym-yoga,"otherCategory,sameCategory,itemQuestion,competitor",79,English,41,8900,38,gymActivities,competitor,4,main
3034,25,NA,2,Higher degree,79048,1712065283724,1712065204676,female,friendsActivities-boardGames,"competitor,sameCategory,otherCategory,itemQuestion",97,English,4,14777,54,friendsActivities,itemQuestion,5,main
3035,34,NA,100,Higher degree,94052,1712065286305,1712065192253,male,art-painting,"otherCategory,sameCategory,itemQuestion,competitor",100,English,100,19833,100,art,itemQuestion,1,filler
3035,34,NA,10,Higher degree,94052,1712065286305,1712065192253,male,bar-tea,"competitor,itemQuestion,otherCategory,sameCategory",9,English,28,11702,90,bar,sameCategory,2,main
3035,34,NA,89,Higher degree,94052,1712065286305,1712065192253,male,books-fantasy,"itemQuestion,competitor,sameCategory,otherCategory",18,English,9,11086,57,books,competitor,3,main
3035,34,NA,11,Higher degree,94052,1712065286305,1712065192253,male,petAdoption-hamster,"competitor,otherCategory,sameCategory,itemQuestion",13,English,87,8936,30,petAdoption,otherCategory,4,main
3035,34,NA,62,Higher degree,94052,1712065286305,1712065192253,male,kidsActivities-sports,"competitor,otherCategory,sameCategory,itemQuestion",91,English,13,9687,24,kidsActivities,itemQuestion,5,main
3036,49,NA,100,Higher degree,82695,1712065285808,1712065203113,male,dutyFree-sweets,"sameCategory,competitor,otherCategory,itemQuestion",37,English,0,14084,34,dutyFree,competitor,1,main
3036,49,NA,0,Higher degree,82695,1712065285808,1712065203113,male,jobCenter-office,"itemQuestion,sameCategory,otherCategory,competitor",0,English,0,10991,0,jobCenter,itemQuestion,2,filler
3036,49,NA,0,Higher degree,82695,1712065285808,1712065203113,male,clothing-acc,"itemQuestion,competitor,otherCategory,sameCategory",0,English,100,9348,0,clothing,otherCategory,3,main
3036,49,NA,39,Higher degree,82695,1712065285808,1712065203113,male,bar-tea,"competitor,sameCategory,itemQuestion,otherCategory",39,English,0,11806,100,bar,sameCategory,4,main
3036,49,NA,75,Higher degree,82695,1712065285808,1712065203113,male,books-fantasy,"itemQuestion,competitor,sameCategory,otherCategory",100,English,17,10018,35,books,itemQuestion,5,main
3037,31,NA,77,Higher degree,84256,1712065296206,1712065211950,male,kidsActivities-sports,"sameCategory,itemQuestion,otherCategory,competitor",72,English,32,14580,22,kidsActivities,itemQuestion,1,main
3037,31,NA,78,Higher degree,84256,1712065296206,1712065211950,male,friendsActivities-videoEntertainment,"competitor,itemQuestion,sameCategory,otherCategory",84,English,84,12630,93,friendsActivities,competitor,2,main
3037,31,NA,76,Higher degree,84256,1712065296206,1712065211950,male,gym-boxing,"sameCategory,competitor,otherCategory,itemQuestion",79,English,69,20564,33,gymActivities,otherCategory,3,main
3037,31,NA,98,Higher degree,84256,1712065296206,1712065211950,male,petAdoption-hamster,"itemQuestion,otherCategory,sameCategory,competitor",97,English,99,7127,98,petAdoption,sameCategory,4,main
3037,31,NA,90,Higher degree,84256,1712065296206,1712065211950,male,jobCenter-office,"otherCategory,sameCategory,itemQuestion,competitor",82,English,2,8066,86,jobCenter,itemQuestion,5,filler
3040,41,NA,78,Graduated College,92234,1712065299717,1712065207483,female,dutyFree-smokes,"sameCategory,itemQuestion,otherCategory,competitor",100,English,0,16492,24,dutyFree,itemQuestion,1,main
3040,41,NA,7,Graduated College,92234,1712065299717,1712065207483,female,clothing-clothes,"sameCategory,itemQuestion,otherCategory,competitor",0,English,100,12828,0,clothing,otherCategory,2,main
3040,41,NA,12,Graduated College,92234,1712065299717,1712065207483,female,bar-whiteWine,"itemQuestion,competitor,sameCategory,otherCategory",13,English,0,12056,99,bar,sameCategory,3,main
3040,41,NA,40,Graduated College,92234,1712065299717,1712065207483,female,airport-europe-UPDATED,"otherCategory,sameCategory,itemQuestion,competitor",100,English,83,21724,19,airport,itemQuestion,4,filler
3040,41,NA,99,Graduated College,92234,1712065299717,1712065207483,female,kidsActivities-crafts,"otherCategory,sameCategory,competitor,itemQuestion",27,English,29,12770,24,kidsActivities,competitor,5,main
3048,28,NA,50,Higher degree,120026,1712065320325,1712065200299,female,airport-europe-UPDATED,"competitor,sameCategory,otherCategory,itemQuestion",100,English,0,24288,10,airport,itemQuestion,1,filler
3048,28,NA,8,Higher degree,120026,1712065320325,1712065200299,female,kidsActivities-crafts,"sameCategory,otherCategory,itemQuestion,competitor",8,English,99,16233,1,kidsActivities,otherCategory,2,main
3048,28,NA,68,Higher degree,120026,1712065320325,1712065200299,female,waterSport-motor,"competitor,itemQuestion,otherCategory,sameCategory",100,English,58,20700,27,waterSport,itemQuestion,3,main
3048,28,NA,100,Higher degree,120026,1712065320325,1712065200299,female,friendsActivities-boardGames,"competitor,otherCategory,sameCategory,itemQuestion",57,English,41,13549,56,friendsActivities,competitor,4,main
3048,28,NA,23,Higher degree,120026,1712065320325,1712065200299,female,electronics-laptop,"otherCategory,itemQuestion,sameCategory,competitor",46,English,0,14748,100,electronics,sameCategory,5,main
3049,42,NA,0,Graduated College,93141,1712065321647,1712065228506,male,airport-usa,"itemQuestion,otherCategory,competitor,sameCategory",0,english,0,26096,0,airport,itemQuestion,1,filler
3049,42,NA,56,Graduated College,93141,1712065321647,1712065228506,male,bookingAgency-highClassAccommodation,"otherCategory,itemQuestion,competitor,sameCategory",78,english,0,14852,100,bookingAgency,sameCategory,2,main
3049,42,NA,0,Graduated College,93141,1712065321647,1712065228506,male,clothing-acc,"competitor,otherCategory,sameCategory,itemQuestion",0,english,100,8786,52,clothing,otherCategory,3,main
3049,42,NA,87,Graduated College,93141,1712065321647,1712065228506,male,petAdoption-hamster,"otherCategory,itemQuestion,sameCategory,competitor",100,english,0,11482,23,petAdoption,itemQuestion,4,main
3049,42,NA,100,Graduated College,93141,1712065321647,1712065228506,male,books-fantasy,"itemQuestion,competitor,otherCategory,sameCategory",80,english,0,9915,55,books,competitor,5,main
3053,44,NA,65,Graduated High-school,100694,1712065323882,1712065223188,female,waterSport-muscle,"otherCategory,sameCategory,competitor,itemQuestion",66,English,37,18276,100,waterSport,sameCategory,1,main
3053,44,NA,7,Graduated High-school,100694,1712065323882,1712065223188,female,electronics-console,"sameCategory,itemQuestion,competitor,otherCategory",5,English,100,11384,0,electronics,otherCategory,2,main
3053,44,NA,64,Graduated High-school,100694,1712065323882,1712065223188,female,books-fantasy,"sameCategory,otherCategory,itemQuestion,competitor",100,English,5,10858,33,books,itemQuestion,3,main
3053,44,NA,0,Graduated High-school,100694,1712065323882,1712065223188,female,jobCenter-office,"otherCategory,itemQuestion,sameCategory,competitor",0,English,0,10507,0,jobCenter,itemQuestion,4,filler
3053,44,NA,94,Graduated High-school,100694,1712065323882,1712065223188,female,dutyFree-sweets,"sameCategory,otherCategory,itemQuestion,competitor",64,English,0,11513,18,dutyFree,competitor,5,main
3069,46,NA,100,Graduated High-school,136597,1712065313126,1712065176529,female,kidsActivities-sports,"otherCategory,sameCategory,competitor,itemQuestion",65,english,0,23162,32,kidsActivities,competitor,1,main
3069,46,NA,10,Graduated High-school,136597,1712065313126,1712065176529,female,interior-deco,"competitor,sameCategory,otherCategory,itemQuestion",1,english,100,20215,0,interior,otherCategory,2,main
