model_name,itemName,predictions,category,probs,is_few_shot,dataset,model_type
bert-large-uncased-whole-word-masking-finetuned-squad,umbrella-summer,"in your storage closet in the house , you have sunscreen , a plastic bike cover , a rain jacket",sameCategory,1.346762E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,umbrella-summer,"in your storage closet in the house , you have sunscreen , a plastic bike cover , a rain jacket , and a tent",fullList,1.3317761E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,umbrella-summer,a rain jacket,sameCategory,1.3310454E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,umbrella-summer,"you have sunscreen , a plastic bike cover , a rain jacket",sameCategory,1.3190797E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,umbrella-summer,"a rain jacket , and a tent",other,1.3189075E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,umbrella-rain,"in your storage closet in the house , you have a rain jacket",competitor,2.689966E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,umbrella-rain,in your storage closet,other,2.680353E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,umbrella-rain,in your storage closet in the house,other,2.6590386E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,umbrella-rain,"in your storage closet in the house , you have a rain jacket , a plastic bike cover , sunscreen , and a tent",fullList,2.6523267E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,umbrella-rain,you have a rain jacket,competitor,2.6379613E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,postit-board,"in your office , you have whiteboard marker , a notebook , sticky bookmarks , and an eraser",fullList,2.551934E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,postit-board,"in your office , you have whiteboard marker , a notebook , sticky bookmarks , and an eraser .",fullList,2.1832886E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,postit-board,"you have whiteboard marker , a notebook , sticky bookmarks , and an eraser",fullList,2.1823947E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,postit-board,"whiteboard marker , a notebook , sticky bookmarks , and an eraser",fullList,2.1500341E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,postit-board,in your office,other,2.1193014E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,postit-reading,"sticky bookmarks , a notebook , whiteboard marker , and an eraser",fullList,3.8604712E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,postit-reading,sticky bookmarks,competitor,3.721612E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,postit-reading,"you have sticky bookmarks , a notebook , whiteboard marker , and an eraser",fullList,3.6727727E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,postit-reading,you have sticky bookmarks,competitor,3.574591E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,postit-reading,"at your desk , you have sticky bookmarks , a notebook , whiteboard marker , and an eraser",fullList,3.5328907E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,pot-garden,"she ran out of pots . you are also a crafty person , so have different supplies stored in you basement . you have old cans , several pans , camping cookware , and ceramic plates",fullList,1.7981601E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,pot-garden,she ran out of pots,other,1.6581317E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,pot-garden,"ran out of pots . you are also a crafty person , so have different supplies stored in you basement . you have old cans , several pans , camping cookware , and ceramic plates",fullList,1.6377101E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,pot-garden,"she ran out of pots . you are also a crafty person , so have different supplies stored in you basement",other,1.6269746E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,pot-garden,"you have old cans , several pans , camping cookware , and ceramic plates",fullList,1.6249878E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,pot-jam,"in your basement , you have camping cookware , several pans , old cans , and ceramic plates",fullList,1.8940319E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,pot-jam,"in your basement , you have camping cookware",mostSimilar,1.7287298E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,pot-jam,"you have camping cookware , several pans , old cans , and ceramic plates",fullList,1.6536334E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,pot-jam,in your basement,other,1.6317726E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,pot-jam,you have camping cookware,mostSimilar,1.597863E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,towel-hair,paper towels,mostSimilar,3.248005E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,towel-hair,"in your dorm you have a hair dryer , paper towels",sameCategory,1.6738234E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,towel-hair,"you have a hair dryer , paper towels",sameCategory,1.6469846E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,towel-hair,paper,other,1.6251802E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,towel-hair,towels,other,1.5811785E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,towel-clothes,paper towels,mostSimilar,3.4849212E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,towel-clothes,paper,other,1.6382322E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,towel-clothes,"in your dorm you have a dryer in the basement , paper towels",sameCategory,1.6162914E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,towel-clothes,"you have a dryer in the basement , paper towels",sameCategory,1.6149344E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,towel-clothes,towels,other,1.5716007E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,candy-halloween,"you have little trail mix packages , a big chocolate bar , ice cream , and soda",fullList,1.70998E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,candy-halloween,you have little trail mix packages,competitor,1.6270438E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,candy-halloween,"you have little trail mix packages , a big chocolate bar , ice cream , and soda .",fullList,1.6006512E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,candy-halloween,"you have little trail mix packages , a big chocolate bar , ice cream , and soda . your partner wants to give them some sweets",fullList,1.5766778E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,candy-halloween,"you have little trail mix packages , a big chocolate bar",sameCategory,1.5339207E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,candy-dessert,"you have ice cream , a big chocolate bar , little trail mix packages , and soda",fullList,5.4445775E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,candy-dessert,"you have ice cream , a big chocolate bar",sameCategory,5.107884E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,candy-dessert,"chocolate bar , little trail mix packages , and soda",other,5.036532E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,candy-dessert,"ice cream , a big chocolate bar , little trail mix packages , and soda",fullList,4.997275E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,candy-dessert,"a big chocolate bar , little trail mix packages , and soda",other,4.96116E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,bottle-plants,a glass,mostSimilar,2.2755105E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,bottle-plants,"at your office you have a watering can , a glass",sameCategory,1.9935037E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,bottle-plants,glass,mostSimilar,1.7745448E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,bottle-plants,"you have a watering can , a glass",sameCategory,1.7505906E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,bottle-plants,"your office you have a watering can , a glass",sameCategory,1.7053029E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,bottle-water,someone forgot to bring a bottle of water,other,3.120356E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,bottle-water,someone forgot to bring a bottle of water .,other,2.553874E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,bottle-water,someone forgot to bring a bottle,other,2.4207996E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,bottle-water,"someone forgot to bring a bottle of water . in your car trunk , you happen to have a to - go mug , a glass , a watering can , and a spoon",fullList,2.4027588E-04,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,bottle-water,someone forgot,other,2.3613761E-04,FALSE,SQuADv1,extractive
deepset/bert-base-cased-squad2,chair-repair,"a stool , and a broom .",other,1.0615478E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,chair-repair,"a ladder , a leather recliner , a stool , and a broom .",fullList,1.00608435E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,chair-repair,a broom .,other,9.905118E-05,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,chair-repair,"a leather recliner , a stool , and a broom .",fullList,9.860855E-05,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,chair-repair,"a stool , and a broom",other,9.76812E-05,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,chair-party,[CLS],taciturn,1.4399562E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,chair-party,"a stool , a leather recliner , a ladder , and a broom .",fullList,1.3520854E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,chair-party,a broom .,other,1.3205741E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,chair-party,"a ladder , and a broom .",other,1.317502E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,chair-party,"a stool , a leather recliner , a ladder , and a broom",fullList,1.3129361E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,blanket-sleepover,"a sleeping bag , a pillow , some bubble wrap",sameCategory,2.0627274E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,blanket-sleepover,a sleeping bag,competitor,1.9025613E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,blanket-sleepover,"a sleeping bag , a pillow , some bubble wrap , and a carpet",fullList,1.890503E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,blanket-sleepover,"a sleeping bag , a pillow",sameCategory,1.8741959E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,blanket-sleepover,"a sleeping bag , a pillow , some bubble wrap , and a carpet .",fullList,1.7889502E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,blanket-transportation,"a pillow , a sleeping bag , and a carpet",other,2.2815847E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,blanket-transportation,[CLS],taciturn,2.2448439E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,blanket-transportation,"a sleeping bag , and a carpet",other,2.2127196E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,blanket-transportation,a pillow,mostSimilar,2.210536E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,blanket-transportation,"bubble wrap , a pillow , a sleeping bag , and a carpet",fullList,2.2009113E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,box-muffins,"a cake container , a carton , a ziplock bag , and a tote bag .",fullList,1.6917316E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,box-muffins,"a cake container , a carton , a ziplock bag , and a tote bag",fullList,1.6870152E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,box-muffins,"In your pantry , you have a cake container , a carton , a ziplock bag , and a tote bag .",fullList,1.6858114E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,box-muffins,"In your pantry , you have a cake container , a carton , a ziplock bag , and a tote bag",fullList,1.681414E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,box-muffins,a cake container,competitor,1.6300794E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,box-bbq,"a ziplock bag , a carton , a cake container , and a tote bag",fullList,1.5527282E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,box-bbq,"a ziplock bag , a carton , a cake container , and a tote bag .",fullList,1.5403387E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,box-bbq,"In your pantry , you have a ziplock bag , a carton , a cake container , and a tote bag",fullList,1.5382117E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,box-bbq,"In your pantry , you have a ziplock bag , a carton , a cake container , and a tote bag .",fullList,1.5285984E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,box-bbq,"a cake container , and a tote bag",other,1.5263917E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,sugar-coffee,[CLS],taciturn,1.16149946E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,sugar-coffee,"sweetener tablets , honey , agave syrup , and salt .",fullList,1.1041709E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,sugar-coffee,"[CLS] Do you have sugar ? [SEP] You have been very busy over the last days and didn t have time to get groceries . Therefore , you got take out for lunch and ran into a friend at the restaurant where you were getting food . You invited them to eat at your house . You just finished eating and you are making coffee",other,1.1033502E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,sugar-coffee,"sweetener tablets , honey , agave syrup , and salt",fullList,1.0963221E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,sugar-coffee,[CLS] Do you have sugar ? [SEP] You have been very busy over the last days and didn t have time to get groceries .,other,1.0936435E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,sugar-baking,[CLS],taciturn,1.3246461E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,sugar-baking,"agave syrup , honey , sweetener tablets , and salt",fullList,1.2927147E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,sugar-baking,[CLS] Do you have sugar ? [SEP] It s Christmas time,other,1.288073E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,sugar-baking,"agave syrup , honey , sweetener tablets , and salt .",fullList,1.2813832E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,sugar-baking,"In your pantry you have agave syrup , honey , sweetener tablets , and salt",fullList,1.276858E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,handkerchief-injury,[CLS],taciturn,2.1960623E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,handkerchief-injury,"comforting a child who just fell down and hurt their knee . In your backpack , you happen to have some band aids , paper napkins , some wet wipes , and a cell phone",fullList,1.7359546E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,handkerchief-injury,"[CLS] Do you have a handkerchief ? [SEP] You are taking a walk in the park . As you walk by a playground , you see an elderly person comforting",other,1.7110325E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,handkerchief-injury,a cell phone,otherCategory,1.710276E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,handkerchief-injury,cell phone,otherCategory,1.705953E-04,FALSE,SQuADv2,extractive
deepset/bert-base-cased-squad2,handkerchief-sauce,[CLS],taciturn,2.4396264E-04,FALSE,SQuADv2,extractive
